3174738,548266,1341
3174738,550726,610
3174738,551287,581
3205069,516989,1896
3289038,601340,1334
3289038,602943,995
3289038,604788,583
3306788,582833,1573
3306788,622580,1595
3403140,679316,1140
3403140,681532,921
3413276,689342,1550
3413276,693337,666
3433921,668185,1305
3433921,711913,525
3433921,713202,1177
3519481,582395,1732
3610098,672793,1557
3610098,675659,933
3610098,676503,1422
3635849,646456,1578
3635849,703419,1107
3670627,611721,1045
3670627,683224,742
3683478,624551,1421
3683478,628029,1459
3761471,702279,1388
3761471,704447,675
3761471,706167,1825
3773465,714458,1239
3805129,682171,1353
3805129,748254,559
3805129,750307,1941
3857010,733758,1565
3857010,737399,903
3939964,816914,1612
3939964,819389,901
4005928,882703,1746
4005928,886147,792
4095983,791726,1832
4095983,974663,692
4095983,976497,902
4139638,835463,1510
4227947,923761,1825
4227947,926333,845
4227947,926882,657
4296326,992276,1347
4296326,995552,1463
4327239,960428,1713
4327239,1025271,522
4354356,933378,1423
4354356,992188,1731
4430591,1009804,1319
4430591,1011769,925
4430591,1013846,1535
4469384,1048358,1524
4524346,992417,1868
4524346,1105243,752
4524346,1107574,1502
4565363,951584,1754
4565363,1037487,1521
4620273,1006435,1638
4620273,1008777,576
4668570,1054761,1470
4668570,1058819,1092
4756939,1143213,1629
4756939,1145900,547
4756939,1147597,530
4781696,1117662,1361
4835663,1171852,1342
4835663,1173955,610
4835663,1175869,1016
4914820,1250885,1643
4914820,1255316,1638
4977563,1313324,1743
4977563,1316017,937
4992041,1297867,1580
4992041,1332645,1402
5021755,1268417,1607
5021755,1330180,529
5021755,1332352,1326
5033129,1279785,1631
5092318,1338792,1734
5092318,1341549,711
5092318,1342111,1999
5186942,1433453,1568
5186942,1437829,1258
5217515,1402044,1405
5217515,1465994,984
5309393,1310079,1667
5309393,1497382,641
5335356,1336238,1239
5335356,1338597,953
5335356,1339500,1678
5362426,1363072,1795
5378264,1378922,1603
5378264,1381567,528
5378264,1382968,1820
5446414,1309789,1552
5446414,1451589,1816
5468143,1331784,1354
5468143,1334469,891
5549437,1413180,1401
5549437,1417504,1218
5619855,1483684,1424
5619855,1485490,661
5619855,1486454,1823
5635283,1467720,1412
5709479,1541559,1628
5709479,1543454,725
5709479,1545509,1227
5806991,1639282,1332
5806991,1642837,551
5896685,1728897,1268
5896685,1731289,563
5906703,1718379,1439
5906703,1742084,1429
5982092,1642580,1882
5982092,1796127,909
5982092,1797935,1876
5992846,1653611,1499
6044792,1601118,1220
6044792,1707388,932
6044792,1709151,1084
6111628,1533931,1795
6111628,1671248,855
6147735,1497835,1451
6147735,1572842,764
6227916,1578250,1251
6227916,1582167,633
6308644,1658736,1441
6308644,1660759,947
6308644,1663294,1679
6323845,1673950,1617
6413089,1583844,1747
6413089,1765194,927
6413089,1767793,1448
6458743,1629570,1720
6458743,1632983,1855
6475057,1645792,1756
6475057,1647989,966
6558050,1728738,1588
6558050,1733300,948
6603858,1682300,1158
6603858,1777119,538
6603858,1779392,513
6644862,1723144,1697
6666670,1700814,1237
6666670,1747628,765
6666670,1748030,574
6754641,1612695,1223
6754641,1792352,1930
6835141,1531929,1834
6835141,1695255,768
6864890,1561719,1788
6864890,1564988,1054
6910250,1607448,1217
6910250,1609876,760
6910250,1611244,1373
6958898,1655852,1334
7000803,1613396,1454
7000803,1699536,508
7000803,1702430,634
7095719,1708312,1413
7095719,1712084,1301
7129964,1742412,1514
7129964,1744317,603
7186621,1799006,1377
7186621,1802953,1437
7253541,1731487,1585
7253541,1868366,923
7253541,1869081,1599
7343438,1640190,2892
